id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,Latitude,Longitude
10344,2025-10-22,00:00:00,0.00,0.00,0.00,0.00,0,0,1,1,0.00,0.00,0.00,0,0,0.00,1,39.98,38.96,12.64,1,-7.599511,109.400092
10344,2025-10-22,00:01:00,0.00,0.00,0.00,0.00,0,1,2,1,0.00,0.00,0.00,0,0,0.00,1,39.96,38.96,12.64,1,-7.599509,109.400091
10344,2025-10-22,00:02:00,0.00,0.00,0.00,0.00,0,2,3,1,0.00,0.00,0.00,0,0,0.00,1,40.03,38.99,12.52,0,-7.599472,109.400077
10344,2025-10-22,00:03:00,0.00,0.00,0.00,0.00,0,3,4,1,0.00,0.00,0.00,0,0,0.00,1,39.93,39.00,12.56,0,-7.599486,109.400096
10344,2025-10-22,00:04:00,0.00,0.00,0.00,0.00,0,4,5,1,0.00,0.00,0.00,0,0,0.00,1,39.90,38.99,12.58,0,-7.599500,109.400103
10344,2025-10-22,00:05:00,0.00,0.00,0.00,0.00,0,5,6,1,0.00,0.00,0.00,0,0,0.00,1,39.97,38.97,12.68,1,-7.599523,109.400104
10344,2025-10-22,00:06:00,0.00,0.00,0.00,0.00,0,6,7,1,0.00,0.00,0.00,0,0,0.00,1,39.97,38.99,12.60,0,-7.599476,109.400120
10344,2025-10-22,00:07:00,0.00,0.00,0.00,0.00,0,7,8,1,0.00,0.00,0.00,0,0,0.00,1,39.98,39.01,12.64,0,-7.599477,109.400094
10344,2025-10-22,00:08:00,0.00,0.00,0.00,0.00,0,8,9,1,0.00,0.00,0.00,0,0,0.00,1,39.97,38.99,12.52,0,-7.599503,109.400106
10344,2025-10-22,00:09:00,0.00,0.00,0.00,0.00,0,9,10,1,0.00,0.00,0.00,0,0,0.00,1,39.98,38.97,12.93,0,-7.599507,109.400077
10344,2025-10-22,00:10:00,0.00,0.00,0.00,0.00,0,10,11,1,0.00,0.00,0.00,0,0,0.00,1,39.96,38.96,12.60,1,-7.599499,109.400094
10344,2025-10-22,00:11:00,0.00,0.00,0.00,0.00,0,11,12,1,0.00,0.00,0.00,0,0,0.00,1,40.00,38.97,12.44,0,-7.599500,109.400083
10344,2025-10-22,00:12:00,0.00,0.00,0.00,0.00,0,12,13,1,0.00,0.00,0.00,0,0,0.00,1,39.97,39.00,12.52,0,-7.599501,109.400056
10344,2025-10-22,00:13:00,0.00,0.00,0.00,0.00,0,13,14,1,0.00,0.00,0.00,0,0,0.00,1,40.00,39.00,12.58,1,-7.599521,109.400083
10344,2025-10-22,00:14:00,0.00,0.00,0.00,0.00,0,14,15,1,0.00,0.00,0.00,0,0,0.00,1,39.97,39.00,12.71,1,-7.599503,109.400108
10344,2025-10-22,00:15:00,0.00,0.00,0.00,0.00,0,15,16,1,0.00,0.00,0.00,0,0,0.00,1,39.94,38.99,12.58,1,-7.599503,109.400094
10344,2025-10-22,00:16:00,0.00,0.00,0.00,0.00,0,16,17,1,0.00,0.00,0.00,0,0,0.00,1,39.96,39.00,12.64,0,-7.599516,109.400087
10344,2025-10-22,00:17:00,0.00,0.00,0.00,0.00,0,17,18,1,0.00,0.00,0.00,0,0,0.00,1,39.94,38.97,12.58,1,-7.599511,109.400069
10344,2025-10-22,00:18:00,0.00,0.00,0.00,0.00,0,18,19,1,0.00,0.00,0.00,0,0,0.00,1,39.98,38.97,12.52,1,-7.599515,109.400081
10344,2025-10-22,00:19:00,0.00,0.00,0.00,0.00,0,19,20,1,0.00,0.00,0.00,0,0,0.00,1,40.02,38.94,12.60,1,-7.599496,109.400078
10344,2025-10-22,00:20:00,0.00,0.00,0.00,0.00,0,20,21,1,0.00,0.00,0.00,0,0,0.00,1,40.03,38.93,12.52,1,-7.599466,109.400071
10344,2025-10-22,00:21:00,0.00,0.00,0.00,0.00,0,21,22,1,0.00,0.00,0.00,0,0,0.00,1,40.06,38.90,12.64,1,-7.599490,109.400065
10344,2025-10-22,00:22:00,0.00,0.00,0.00,0.00,0,22,23,1,0.00,0.00,0.00,0,0,0.00,1,40.07,38.92,12.75,1,-7.599496,109.400073
10344,2025-10-22,00:23:00,0.00,0.00,0.00,0.00,0,23,24,1,0.00,0.00,0.00,0,0,0.00,1,40.03,38.93,12.56,1,-7.599520,109.400079
10344,2025-10-22,00:24:00,0.00,0.00,0.00,0.00,0,24,25,1,0.00,0.00,0.00,0,0,0.00,1,40.03,38.93,12.52,1,-7.599505,109.400060
