id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,Latitude,Longitude
10344,2025-10-28,00:00:00,0.00,0.00,0.00,0.00,0,0,1,1,0.00,0.00,0.00,0,0,0.00,1,42.01,39.62,12.44,1,-7.599501,109.400084
10344,2025-10-28,00:01:00,0.00,0.00,0.00,0.00,0,1,2,1,0.00,0.00,0.00,0,0,0.00,1,41.98,39.64,12.60,1,-7.599486,109.400091
10344,2025-10-28,00:02:00,0.00,0.00,0.00,0.00,0,2,3,1,0.00,0.00,0.00,0,0,0.00,1,41.96,39.64,12.75,1,-7.599493,109.400082
10344,2025-10-28,00:03:00,0.00,0.00,0.00,0.00,0,3,4,1,0.00,0.00,0.00,0,0,0.00,1,41.90,39.69,12.64,1,-7.599500,109.400088
10344,2025-10-28,00:04:00,0.00,0.00,0.00,0.00,0,4,5,1,0.00,0.00,0.00,0,0,0.00,1,41.92,39.66,12.52,1,-7.599484,109.400097
10344,2025-10-28,00:05:00,0.00,0.00,0.00,0.00,0,5,6,1,0.00,0.00,0.00,0,0,0.00,1,41.89,39.66,12.64,1,-7.599490,109.400111
10344,2025-10-28,00:06:00,0.00,0.00,0.00,0.00,0,6,7,1,0.00,0.00,0.00,0,0,0.00,1,41.87,39.66,12.87,0,-7.599492,109.400105
10344,2025-10-28,00:07:00,0.00,0.00,0.00,0.00,0,7,8,1,0.00,0.00,0.00,0,0,0.00,1,41.86,39.68,12.52,0,-7.599493,109.400114
10344,2025-10-28,00:08:00,0.00,0.00,0.00,0.00,0,8,9,1,0.00,0.00,0.00,0,0,0.00,1,41.85,39.69,12.44,1,-7.599488,109.400103
10344,2025-10-28,00:09:00,0.00,0.00,0.00,0.00,0,9,10,1,0.00,0.00,0.00,0,0,0.00,1,41.86,39.71,12.68,1,-7.599503,109.400103
10344,2025-10-28,00:10:00,0.00,0.00,0.00,0.00,0,10,11,1,0.00,0.00,0.00,0,0,0.00,1,41.85,39.69,12.52,0,-7.599500,109.400090
10344,2025-10-28,00:11:00,0.00,0.00,0.00,0.00,0,11,12,1,0.00,0.00,0.00,0,0,0.00,1,41.85,39.69,12.62,0,-7.599516,109.400088
10344,2025-10-28,00:12:00,0.00,0.00,0.00,0.00,0,12,13,1,0.00,0.00,0.00,0,0,0.00,1,41.85,39.69,12.60,1,-7.599472,109.400092
10344,2025-10-28,00:13:00,0.00,0.00,0.00,0.00,0,13,14,1,0.00,0.00,0.00,0,0,0.00,1,41.92,39.66,12.52,1,-7.599480,109.400094
10344,2025-10-28,00:14:00,0.00,0.00,0.00,0.00,0,14,15,1,0.00,0.00,0.00,0,0,0.00,1,41.89,39.64,12.58,1,-7.599476,109.400103
10344,2025-10-28,00:15:00,0.00,0.00,0.00,0.00,0,15,16,1,0.00,0.00,0.00,0,0,0.00,1,41.82,39.68,12.42,1,-7.599489,109.400120
10344,2025-10-28,00:16:00,0.00,0.00,0.00,0.00,0,16,17,1,0.00,0.00,0.00,0,0,0.00,1,41.74,39.72,12.93,1,-7.599499,109.400111
10344,2025-10-28,00:17:00,0.00,0.00,0.00,0.00,0,17,18,1,0.00,0.00,0.00,0,0,0.00,1,41.74,39.72,12.52,1,-7.599488,109.400085
10344,2025-10-28,00:18:00,0.00,0.00,0.00,0.00,0,18,19,1,0.00,0.00,0.00,0,0,0.00,1,41.68,39.75,12.64,1,-7.599484,109.400097
10344,2025-10-28,00:19:00,0.00,0.00,0.00,0.00,0,19,20,1,0.00,0.00,0.00,0,0,0.00,1,41.65,39.77,12.52,1,-7.599490,109.400107
10344,2025-10-28,00:20:00,0.00,0.00,0.00,0.00,0,20,21,1,0.00,0.00,0.00,0,0,0.00,1,41.72,39.76,12.52,1,-7.599531,109.400103
10344,2025-10-28,00:21:00,0.00,0.00,0.00,0.00,0,21,22,1,0.00,0.00,0.00,0,0,0.00,1,41.66,39.77,12.73,1,-7.599518,109.400103
10344,2025-10-28,00:22:00,0.00,0.00,0.00,0.00,0,22,23,1,0.00,0.00,0.00,0,0,0.00,1,41.66,39.77,12.56,1,-7.599494,109.400091
10344,2025-10-28,00:23:00,0.00,0.00,0.00,0.00,0,23,24,1,0.00,0.00,0.00,0,0,0.00,1,41.69,39.75,12.66,1,-7.599487,109.400115
10344,2025-10-28,00:24:00,0.00,0.00,0.00,0.00,0,24,25,1,0.00,0.00,0.00,0,0,0.00,1,41.68,39.76,12.44,1,-7.599504,109.400123
10344,2025-10-28,00:25:00,0.00,0.00,0.00,0.00,0,25,26,1,0.00,0.00,0.00,0,0,0.00,1,41.69,39.75,12.68,1,-7.599514,109.400120
10344,2025-10-28,00:26:00,0.00,0.00,0.00,0.00,0,26,27,1,0.00,0.00,0.00,0,0,0.00,1,41.70,39.73,12.60,1,-7.599511,109.400107
10344,2025-10-28,00:27:00,0.00,0.00,0.00,0.00,0,27,28,1,0.00,0.00,0.00,0,0,0.00,1,41.69,39.72,12.58,1,-7.599498,109.400099
10344,2025-10-28,00:28:00,0.00,0.00,0.00,0.00,0,28,29,1,0.00,0.00,0.00,0,0,0.00,1,41.75,39.71,12.64,1,-7.599499,109.400127
10344,2025-10-28,00:29:00,0.00,0.00,0.00,0.00,0,29,30,1,0.00,0.00,0.00,0,0,0.00,1,41.82,39.72,12.64,1,-7.599494,109.400102
10344,2025-10-28,00:30:00,0.00,0.00,0.00,0.00,0,30,31,1,0.00,0.00,0.00,0,0,0.00,1,41.78,39.68,12.44,1,-7.599509,109.400069
10344,2025-10-28,00:31:00,0.00,0.00,0.00,0.00,0,31,32,1,0.00,0.00,0.00,0,0,0.00,1,41.82,39.64,12.64,1,-7.599528,109.400114
10344,2025-10-28,00:32:00,0.00,0.00,0.00,0.00,0,32,33,1,0.00,0.00,0.00,0,0,0.00,1,41.91,39.62,12.73,1,-7.599527,109.400104
10344,2025-10-28,00:33:00,0.00,0.00,0.00,0.00,0,33,34,1,0.00,0.00,0.00,0,0,0.00,1,41.82,39.66,12.64,1,-7.599495,109.400119
10344,2025-10-28,00:34:00,0.00,0.00,0.00,0.00,0,34,35,1,0.00,0.00,0.00,0,0,0.00,1,41.76,39.68,12.64,1,-7.599492,109.400122
10344,2025-10-28,00:35:00,0.00,0.00,0.00,0.00,0,35,36,1,0.00,0.00,0.00,0,0,0.00,1,41.74,39.72,12.93,1,-7.599510,109.400134
10344,2025-10-28,00:36:00,0.00,0.00,0.00,0.00,0,36,37,1,0.00,0.00,0.00,0,0,0.00,1,41.66,39.71,12.58,1,-7.599521,109.400133
10344,2025-10-28,00:37:00,0.00,0.00,0.00,0.00,0,37,38,1,0.00,0.00,0.00,0,0,0.00,1,41.58,39.77,12.58,1,-7.599495,109.400134
10344,2025-10-28,00:38:00,0.00,0.00,0.00,0.00,0,38,39,1,0.00,0.00,0.00,0,0,0.00,1,41.50,39.83,12.52,1,-7.599494,109.400130
10344,2025-10-28,00:39:00,0.00,0.00,0.00,0.00,0,39,40,1,0.00,0.00,0.00,0,0,0.00,1,41.51,39.86,12.52,1,-7.599499,109.400132
10344,2025-10-28,00:40:00,0.00,0.00,0.00,0.00,0,40,41,1,0.00,0.00,0.00,0,0,0.00,1,41.44,39.88,12.44,1,-7.599500,109.400110
10344,2025-10-28,00:41:00,0.00,0.00,0.00,0.00,0,41,42,1,0.00,0.00,0.00,0,0,0.00,1,41.44,39.86,12.52,1,-7.599507,109.400105
10344,2025-10-28,00:42:00,0.00,0.00,0.00,0.00,0,42,43,1,0.00,0.00,0.00,0,0,0.00,1,41.54,39.80,12.93,1,-7.599497,109.400098
10344,2025-10-28,00:43:00,0.00,0.00,0.00,0.00,0,43,44,1,0.00,0.00,0.00,0,0,0.00,1,41.61,39.80,12.64,1,-7.599484,109.400114
10344,2025-10-28,00:44:00,0.00,0.00,0.00,0.00,0,44,45,1,0.00,0.00,0.00,0,0,0.00,1,41.62,39.77,12.60,1,-7.599491,109.400086
10344,2025-10-28,00:45:00,0.00,0.00,0.00,0.00,0,45,46,1,0.00,0.00,0.00,0,0,0.00,1,41.57,39.77,12.52,1,-7.599501,109.400082
10344,2025-10-28,00:46:00,0.00,0.00,0.00,0.00,0,46,47,1,0.00,0.00,0.00,0,0,0.00,1,41.45,39.83,12.93,1,-7.599519,109.400075
10344,2025-10-28,00:47:00,0.00,0.00,0.00,0.00,0,47,48,1,0.00,0.00,0.00,0,0,0.00,1,41.33,39.92,12.50,1,-7.599528,109.400062
10344,2025-10-28,00:48:00,0.00,0.00,0.00,0.00,0,48,49,1,0.00,0.00,0.00,0,0,0.00,1,41.36,39.91,12.44,1,-7.599514,109.400065
10344,2025-10-28,00:49:00,0.00,0.00,0.00,0.00,0,49,50,1,0.00,0.00,0.00,0,0,0.00,1,41.49,39.82,12.60,1,-7.599508,109.400071
10344,2025-10-28,00:50:00,0.00,0.00,0.00,0.00,0,50,51,1,0.00,0.00,0.00,0,0,0.00,1,41.56,39.77,12.58,1,-7.599472,109.400121
10344,2025-10-28,00:51:00,0.00,0.00,0.00,0.00,0,51,52,1,0.00,0.00,0.00,0,0,0.00,1,41.65,39.73,12.68,1,-7.599437,109.400140
10344,2025-10-28,00:52:00,0.00,0.00,0.00,0.00,0,52,53,1,0.00,0.00,0.00,0,0,0.00,1,41.58,39.76,12.52,1,-7.599437,109.400101
10344,2025-10-28,00:53:00,0.00,0.00,0.00,0.00,0,53,54,1,0.00,0.00,0.00,0,0,0.00,1,41.54,39.75,12.56,1,-7.599443,109.400071
10344,2025-10-28,00:54:00,0.00,0.00,0.00,0.00,0,54,55,1,0.00,0.00,0.00,0,0,0.00,1,41.46,39.79,12.44,1,-7.599472,109.400062
10344,2025-10-28,00:55:00,0.00,0.00,0.00,0.00,0,55,56,1,0.00,0.00,0.00,0,0,0.00,1,41.41,39.85,12.44,1,-7.599466,109.400041
